24.31,Étirage à froid de barres,Étirage à froid de barres,Étirage à froid de barres
24.31Z,Étirage à froid de barres,Étirage à froid de barres,Étirage à froid de barres
24.32,Laminage à froid de feuillards,Laminage à froid de feuillards,Laminage à froid de feuillards
24.32Z,Laminage à froid de feuillards,Laminage à froid de feuillards,Laminage à froid de feuillards
24.33,Profilage à froid par formage ou pliage,Profilage à froid par formage ou pliage,Profilage à froid par formage ou pliage
24.33Z,Profilage à froid par formage ou pliage,Profilage à froid par formage ou pliage,Profilage à froid par formage ou pliage
24.34,Tréfilage à froid,Tréfilage à froid,Tréfilage à froid
24.34Z,Tréfilage à froid,Tréfilage à froid,Tréfilage à froid
24.4,Production de métaux précieux et d'autres métaux non ferreux,Production de métaux précieux et d'autres métaux non ferreux,Prod. métaux précieux & aut. m. non fer.
24.41,Production de métaux précieux,Production de métaux précieux,Production de métaux précieux
24.41Z,Production de métaux précieux,Production de métaux précieux,Production de métaux précieux
24.42,Métallurgie de l'aluminium,Métallurgie de l'aluminium,Métallurgie de l'aluminium
24.42Z,Métallurgie de l'aluminium,Métallurgie de l'aluminium,Métallurgie de l'aluminium
24.43,"Métallurgie du plomb, du zinc ou de l'étain","Métallurgie du plomb, du zinc ou de l'étain","Métallurgie du Pb, du Zn ou du Sn"
24.43Z,"Métallurgie du plomb, du zinc ou de l'étain","Métallurgie du plomb, du zinc ou de l'étain","Métallurgie du Pb, du Zn ou du Sn"
24.44,Métallurgie du cuivre,Métallurgie du cuivre,Métallurgie du cuivre
24.44Z,Métallurgie du cuivre,Métallurgie du cuivre,Métallurgie du cuivre
24.45,Métallurgie des autres métaux non ferreux,Métallurgie des autres métaux non ferreux,Métallurgie autres métaux non ferreux
24.45Z,Métallurgie des autres métaux non ferreux,Métallurgie des autres métaux non ferreux,Métallurgie autres métaux non ferreux
24.46,Élaboration et transformation de matières nucléaires,Élaboration et transformation de matières nucléaires,Élaboration et transform. mat. nucléaire
24.46Z,Élaboration et transformation de matières nucléaires,Élaboration et transformation de matières nucléaires,Élaboration et transform. mat. nucléaire
24.5,Fonderie,Fonderie,Fonderie
24.51,Fonderie de fonte,Fonderie de fonte,Fonderie de fonte
24.51Z,Fonderie de fonte,Fonderie de fonte,Fonderie de fonte
24.52,Fonderie d'acier,Fonderie d'acier,Fonderie d'acier
24.52Z,Fonderie d'acier,Fonderie d'acier,Fonderie d'acier
24.53,Fonderie de métaux légers,Fonderie de métaux légers,Fonderie de métaux légers
24.53Z,Fonderie de métaux légers,Fonderie de métaux légers,Fonderie de métaux légers
24.54,Fonderie d'autres métaux non ferreux,Fonderie d'autres métaux non ferreux,Fonderie d'autres métaux non ferreux
24.54Z,Fonderie d'autres métaux non ferreux,Fonderie d'autres métaux non ferreux,Fonderie d'autres métaux non ferreux
25,"Fabrication de produits métalliques, à l’exception des machines et des équipements","Fabric. produits métalliques, sf machines & équipements",Fab. prod. métalliq. sf machine & équipt
25.1,Fabrication d'éléments en métal pour la construction,Fabrication d'éléments en métal pour la construction,Fab. élément en métal pour la construct.
25.11,Fabrication de structures métalliques et de parties de structures,Fabrication de structures métalliques et de parties de structures,Fab. structure métal. & partie structure
25.11Z,Fabrication de structures métalliques et de parties de structures,Fabrication de structures métalliques et de parties de structures,Fab. structure métal. & partie structure
25.12,Fabrication de portes et fenêtres en métal,Fabrication de portes et fenêtres en métal,Fabric. de portes et fenêtres en métal
25.12Z,Fabrication de portes et fenêtres en métal,Fabrication de portes et fenêtres en métal,Fabric. de portes et fenêtres en métal
25.2,"Fabrication de réservoirs, citernes et conteneurs métalliques","Fabrication de réservoirs, citernes et conteneurs métalliques","Fab. réservr, citerne & conteneur métal."
25.21,Fabrication de radiateurs et de chaudières pour le chauffage central,Fabrication radiateurs et chaudières pour le chauffage central,Fab. radiat. & chaudière pr chauf. ctral
25.21Z,Fabrication de radiateurs et de chaudières pour le chauffage central,Fabrication radiateurs et chaudières pour le chauffage central,Fab. radiat. & chaudière pr chauf. ctral
25.29,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques","Fabrication d'autres réservoirs, citernes, conteneurs métalliques","Fab. aut. réservr, citerne, etc. métal."
25.29Z,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques","Fabrication d'autres réservoirs, citernes, conteneurs métalliques","Fab. aut. réservr, citerne, etc. métal."
25.3,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",Fabric. générateurs vapeur sf chaudières pour chauffage central,Fab. générat. vapeur sf pr chauff. ctral
25.30,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",Fabric. générateurs vapeur sf chaudières pour chauffage central,Fab. générat. vapeur sf pr chauff. ctral
25.30Z,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",Fabric. générateurs vapeur sf chaudières pour chauffage central,Fab. générat. vapeur sf pr chauff. ctral
25.4,Fabrication d'armes et de munitions,Fabrication d'armes et de munitions,Fabrication d'armes et de munitions
25.40,Fabrication d'armes et de munitions,Fabrication d'armes et de munitions,Fabrication d'armes et de munitions
25.40Z,Fabrication d'armes et de munitions,Fabrication d'armes et de munitions,Fabrication d'armes et de munitions
25.5,"Forge, emboutissage, estampage ; métallurgie des poudres","Forge, emboutissage, estampage; métallurgie des poudres","Forge, etc.; métallurgie des poudres"
25.50,"Forge, emboutissage, estampage ; métallurgie des poudres","Forge, emboutissage, estampage; métallurgie des poudres","Forge, etc.; métallurgie des poudres"
25.50A,"Forge, estampage, matriçage ; métallurgie des poudres","Forge, estampage, matriçage; métallurgie des poudres",Forge; métallurgie des poudres
25.50B,"Découpage, emboutissage","Découpage, emboutissage","Découpage, emboutissage"
25.6,Traitement et revêtement des métaux ; usinage,Traitement et revêtement des métaux; usinage,Traitmnt & revêtmnt des métaux; usinage
25.61,Traitement et revêtement des métaux,Traitement et revêtement des métaux,Traitement et revêtement des métaux
25.61Z,Traitement et revêtement des métaux,Traitement et revêtement des métaux,Traitement et revêtement des métaux
25.62,Usinage,Usinage,Usinage
25.62A,Décolletage,Décolletage,Décolletage
25.62B,Mécanique industrielle,Mécanique industrielle,Mécanique industrielle
25.7,"Fabrication de coutellerie, d'outillage et de quincaillerie","Fabrication de coutellerie, d'outillage et de quincaillerie","Fab. coutellerie, outillage & quincaill."
25.71,Fabrication de coutellerie,Fabrication de coutellerie,Fabrication de coutellerie
25.71Z,Fabrication de coutellerie,Fabrication de coutellerie,Fabrication de coutellerie
25.72,Fabrication de serrures et de ferrures,Fabrication de serrures et de ferrures,Fabrication de serrures et de ferrures
25.72Z,Fabrication de serrures et de ferrures,Fabrication de serrures et de ferrures,Fabrication de serrures et de ferrures
25.73,Fabrication d'outillage,Fabrication d'outillage,Fabrication d'outillage
25.73A,Fabrication de moules et modèles,Fabrication de moules et modèles,Fabrication de moules et modèles
25.73B,Fabrication d'autres outillages,Fabrication d'autres outillages,Fabrication d'autres outillages
25.9,Fabrication d'autres ouvrages en métaux,Fabrication d'autres ouvrages en métaux,Fabrication d'autres ouvrages en métaux
25.91,Fabrication de fûts et emballages métalliques similaires,Fabrication de fûts et emballages métalliques similaires,Fab. fût & emballage métalliq. similaire
25.91Z,Fabrication de fûts et emballages métalliques similaires,Fabrication de fûts et emballages métalliques similaires,Fab. fût & emballage métalliq. similaire
25.92,Fabrication d'emballages métalliques légers,Fabrication d'emballages métalliques légers,Fabric. d'emballages métalliques légers
25.92Z,Fabrication d'emballages métalliques légers,Fabrication d'emballages métalliques légers,Fabric. d'emballages métalliques légers
25.93,"Fabrication d'articles en fils métalliques, de chaînes et de ressorts","Fabrication d'articles en fils métalliques, chaînes et ressorts","Fab. art.  fil métal., chaîne & ressort"
25.93Z,"Fabrication d'articles en fils métalliques, de chaînes et de ressorts","Fabrication d'articles en fils métalliques, chaînes et ressorts","Fab. art.  fil métal., chaîne & ressort"
25.94,Fabrication de vis et de boulons,Fabrication de vis et de boulons,Fabrication de vis et de boulons
25.94Z,Fabrication de vis et de boulons,Fabrication de vis et de boulons,Fabrication de vis et de boulons
25.99,Fabrication d'autres produits métalliques n.c.a.,Fabrication d'autres produits métalliques n.c.a.,Fabric. autres prod. métalliques n.c.a.
25.99A,Fabrication d'articles métalliques ménagers,Fabrication d'articles métalliques ménagers,Fabric. d'articles métalliques ménagers
25.99B,Fabrication d'autres articles métalliques,Fabrication d'autres articles métalliques,Fabric. d'autres articles métalliques
26,"Fabrication de produits informatiques, électroniques et optiques","Fabrication de produits informatiques, électroniques et optiques","Fab. prod. informat., électroniq. & opt."
26.1,Fabrication de composants et cartes électroniques,Fabrication de composants et cartes électroniques,Fab. de composants & cartes électroniq.
26.11,Fabrication de composants électroniques,Fabrication de composants électroniques,Fabrication de composants électroniques
26.11Z,Fabrication de composants électroniques,Fabrication de composants électroniques,Fabrication de composants électroniques
26.12,Fabrication de cartes électroniques assemblées,Fabrication de cartes électroniques assemblées,Fab de cartes électroniques assemblées
26.12Z,Fabrication de cartes électroniques assemblées,Fabrication de cartes électroniques assemblées,Fab. de cartes électroniques assemblées
26.2,Fabrication d'ordinateurs et d'équipements périphériques,Fabrication d'ordinateurs et d'équipements périphériques,Fab. ordinateur & équipement périphériq.
26.20,Fabrication d'ordinateurs et d'équipements périphériques,Fabrication d'ordinateurs et d'équipements périphériques,Fab. ordinateur & équipement périphériq.
26.20Z,Fabrication d'ordinateurs et d'équipements périphériques,Fabrication d'ordinateurs et d'équipements périphériques,Fab. ordinateur & équipement périphériq.
26.3,Fabrication d'équipements de communication,Fabrication d'équipements de communication,Fabric. d'équipements de communication
26.30,Fabrication d'équipements de communication ,Fabrication d'équipements de communication,Fabric. d'équipements de communication
26.30Z,Fabrication d'équipements de communication ,Fabrication d'équipements de communication,Fabric. d'équipements de communication
26.4,Fabrication de produits électroniques grand public,Fabrication de produits électroniques grand public,Fab. produit électronique grand public
26.40,Fabrication de produits électroniques grand public,Fabrication de produits électroniques grand public,Fab. produit électronique grand public
26.40Z,Fabrication de produits électroniques grand public,Fabrication de produits électroniques grand public,Fab. produit électronique grand public
26.5,"Fabrication d'instruments et d'appareils de mesure, d'essai et de navigation ; horlogerie","Fab. instrum. & appar. de mesure, essai & navigation; horlogerie","Fab. instr. mesure, navigat.; horlogerie"
26.51,"Fabrication d'instruments et d'appareils de mesure, d'essai et de navigation","Fabric. instruments & d'appareils mesure, essai & de navigation",Fab. instrum. de mesure & de navigation
26.51A,Fabrication d'équipements d'aide à la navigation,Fabrication d'équipements d'aide à la navigation,Fab. équipement d'aide à la navigation
26.51B,Fabrication d'instrumentation scientifique et technique,Fabrication d'instrumentation scientifique et technique,Fab. instrumentation scientifiq. & tech.
26.52,Horlogerie,Horlogerie,Horlogerie
26.52Z,Horlogerie,Horlogerie,Horlogerie
26.6,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques",Fab. éqpts d'irradiation médic. électromédic. & électrothérapeut.,Fab. éqpt irrad. médic. & électromedic.
26.60,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques ",Fab. éqpts d'irradiation médic. électromédic. & électrothérapeut.,Fab. éqpt irrad. médic. & électromedic.
26.60Z,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques ",Fab. éqpts d'irradiation médic. électromédic. & électrothérapeut.,Fab. éqpt irrad. médic. & électromedic.
26.7,Fabrication de matériels optique et photographique,Fabrication de matériels optique et photographique,Fab. matériel optique et photographique
26.70,Fabrication de matériels optique et photographique,Fabrication de matériels optique et photographique,Fab. matériel optique et photographique
26.70Z,Fabrication de matériels optique et photographique,Fabrication de matériels optique et photographique,Fab. matériel optique et photographique
26.8,Fabrication de supports magnétiques et optiques,Fabrication de supports magnétiques et optiques,Fab. de supports magnétiques et optiques
26.80,Fabrication de supports magnétiques et optiques,Fabrication de supports magnétiques et optiques,Fab. de supports magnétiques et optiques
26.80Z,Fabrication de supports magnétiques et optiques,Fabrication de supports magnétiques et optiques,Fab. de supports magnétiques et optiques
27,Fabrication d'équipements électriques,Fabrication d'équipements électriques,Fabrication d'équipements électriques
27.1,"Fabrication de moteurs, génératrices et transformateurs électriques et de matériel de distribution et de commande électrique","Fab. moteurs générat. transfo. élec., mat. distrib. & cde électr.",Fab. moteur génér. transfo. & mat. élec.
27.11,"Fabrication de moteurs, génératrices et transformateurs électriques","Fabrication de moteurs, génératrices, transformateurs électriques",Fab. moteur génér. transfo. & mat. élec.
27.11Z,"Fabrication de moteurs, génératrices et transformateurs électriques","Fabrication de moteurs, génératrices, transformateurs électriques",Fab. moteur génér. transfo. & mat. élec.
27.12,Fabrication de matériel de distribution et de commande électrique,Fabrication de matériel de distribution et de commande électrique,Fab. mat. de distrib. & de cde électri.
27.12Z,Fabrication de matériel de distribution et de commande électrique,Fabrication de matériel de distribution et de commande électrique,Fab. mat. de distrib. & de cde électri.
27.2,Fabrication de piles et d'accumulateurs électriques,Fabrication de piles et d'accumulateurs électriques,Fabric. pile & accumulateur électrique
27.20,Fabrication de piles et d'accumulateurs électriques,Fabrication de piles et d'accumulateurs électriques,Fabric. pile & accumulateur électrique
27.20Z,Fabrication de piles et d'accumulateurs électriques,Fabrication de piles et d'accumulateurs électriques,Fabric. pile & accumulateur électrique
27.3,Fabrication de fils et câbles et de matériel d'installation électrique,Fabric. fils câbles & matériel d'installation électrique,Fab. fil câble & mat. install. électriq.
27.31,Fabrication de câbles de fibres optiques,Fabrication de câbles de fibres optiques,Fabrication de câbles de fibres optiques
27.31Z,Fabrication de câbles de fibres optiques,Fabrication de câbles de fibres optiques,Fabrication de câbles de fibres optiques
27.32,Fabrication d'autres fils et câbles électroniques ou électriques,Fabrication d'autres fils et câbles électroniques ou électriques,Fab. aut. fil & câble éltron. ou éltriq.
27.32Z,Fabrication d'autres fils et câbles électroniques ou électriques,Fabrication d'autres fils et câbles électroniques ou électriques,Fab. aut. fil & câble éltron. ou éltriq.
27.33,Fabrication de matériel d'installation électrique,Fabrication de matériel d'installation électrique,Fabric. matériel installation électrique
27.33Z,Fabrication de matériel d'installation électrique,Fabrication de matériel d'installation électrique,Fabric. matériel installation électrique
27.4,Fabrication d'appareils d'éclairage électrique,Fabrication d'appareils d'éclairage électrique,Fabric. appareils d'éclairage électrique
27.40,Fabrication d'appareils d'éclairage électrique,Fabrication d'appareils d'éclairage électrique,Fabric. appareils d'éclairage électrique
27.40Z,Fabrication d'appareils d'éclairage électrique,Fabrication d'appareils d'éclairage électrique,Fabric. appareils d'éclairage électrique
27.5,Fabrication d'appareils ménagers,Fabrication d'appareils ménagers,Fabrication d'appareils ménagers
27.51,Fabrication d'appareils électroménagers,Fabrication d'appareils électroménagers,Fabrication d'appareils électroménagers
27.51Z,Fabrication d'appareils électroménagers,Fabrication d'appareils électroménagers,Fabrication d'appareils électroménagers
27.52,Fabrication d'appareils ménagers non électriques,Fabrication d'appareils ménagers non électriques,Fab. appareils ménagers non électriques
27.52Z,Fabrication d'appareils ménagers non électriques,Fabrication d'appareils ménagers non électriques,Fab. appareils ménagers non électriques
27.9,Fabrication d'autres matériels électriques,Fabrication d'autres matériels électriques,Fabric. d'autres matériels électriques
27.90,Fabrication d'autres matériels électriques,Fabrication d'autres matériels électriques,Fabric. d'autres matériels électriques
27.90Z,Fabrication d'autres matériels électriques,Fabrication d'autres matériels électriques,Fabric. d'autres matériels électriques
28,Fabrication de machines et équipements n.c.a.,Fabrication de machines et équipements n.c.a.,Fabric. de machines & équipements n.c.a.
28.1,Fabrication de machines d'usage général,Fabrication de machines d'usage général,Fabrication de machines d'usage général
28.11,"Fabrication de moteurs et turbines, à l'exception des moteurs d’avions et de véhicules",Fabrication moteurs & turbines sf moteurs d'avions & de véhicules,Fab. moteur & turb. sf pr avion & véhic.
28.11Z,"Fabrication de moteurs et turbines, à l'exception des moteurs d’avions et de véhicules",Fabrication moteurs & turbines sf moteurs d'avions & de véhicules,Fab. moteur & turb. sf pr avion & véhic.
28.12,Fabrication d'équipements hydrauliques et pneumatiques,Fabrication d'équipements hydrauliques et pneumatiques,Fab. équipement hydraulique & pneumatiq.
28.12Z,Fabrication d'équipements hydrauliques et pneumatiques,Fabrication d'équipements hydrauliques et pneumatiques,Fab. équipement hydraulique & pneumatiq.
28.13,Fabrication d'autres pompes et compresseurs,Fabrication d'autres pompes et compresseurs,Fabric. d'autres pompes et compresseurs
28.13Z,Fabrication d'autres pompes et compresseurs,Fabrication d'autres pompes et compresseurs,Fabric. d'autres pompes et compresseurs
28.14,Fabrication d'autres articles de robinetterie,Fabrication d'autres articles de robinetterie,Fabric. autres articles de robinetterie
28.14Z,Fabrication d'autres articles de robinetterie,Fabrication d'autres articles de robinetterie,Fabric. autres articles de robinetterie
28.15,Fabrication d'engrenages et d'organes mécaniques de transmission,Fabrication d'engrenages et d'organes mécaniques de transmission,Fab. engrenage & organe méca. transmis.
28.15Z,Fabrication d'engrenages et d'organes mécaniques de transmission,Fabrication d'engrenages et d'organes mécaniques de transmission,Fab. engrenage & organe méca. transmis.
28.2,Fabrication d'autres machines d'usage général,Fabrication d'autres machines d'usage général,Fabric. autres machines d'usage général
28.21,Fabrication de fours et brûleurs,Fabrication de fours et brûleurs,Fabrication de fours et brûleurs
28.21Z,Fabrication de fours et brûleurs,Fabrication de fours et brûleurs,Fabrication de fours et brûleurs
28.22,Fabrication de matériel de levage et de manutention,Fabrication de matériel de levage et de manutention,Fab. matériel de levage & de manutention
28.22Z,Fabrication de matériel de levage et de manutention,Fabrication de matériel de levage et de manutention,Fab. matériel de levage & de manutention
28.23,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques),Fab. machines équipts bureau (sf ordinateurs & équipts périph.),Fab. machine équipt bureau (sf ordinat.)
28.23Z,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques),Fab. machines équipts bureau (sf ordinateurs & équipts périph.),Fab. machine équipt bureau (sf ordinat.)
28.24,Fabrication d'outillage portatif à moteur incorporé,Fabrication d'outillage portatif à moteur incorporé,Fab. outillage portatif à moteur incorp.
28.24Z,Fabrication d'outillage portatif à moteur incorporé,Fabrication d'outillage portatif à moteur incorporé,Fab. outillage portatif à moteur incorp.
28.25,Fabrication d'équipements aérauliques et frigorifiques industriels,Fabrication équipements aérauliques et frigorifiques industriels,Fab. équipt aérauliq. & frigorifiq. ind.
28.25Z,Fabrication d'équipements aérauliques et frigorifiques industriels,Fabrication équipements aérauliques et frigorifiques industriels,Fab. équipt aérauliq. & frigorifiq. ind.
28.29,Fabrication de machines diverses d'usage général,Fabrication de machines diverses d'usage général,Fab. machines diverses d'usage général
28.29A,"Fabrication d'équipements d'emballage, de conditionnement et de pesage ","Fabrication équipts emballage, conditionnement & pesage",Fab. éqpt emballage condition. & pesage
28.29B,Fabrication d'autres machines d'usage général,Fabrication d'autres machines d'usage général,Fab. d'autres machines d'usage général
28.3,Fabrication de machines agricoles et forestières,Fabrication de machines agricoles et forestières,Fab. machines agricoles et forestières
28.30,Fabrication de machines agricoles et forestières,Fabrication de machines agricoles et forestières,Fab. machines agricoles et forestières
28.30Z,Fabrication de machines agricoles et forestières,Fabrication de machines agricoles et forestières,Fab. machines agricoles et forestières
28.4,Fabrication de machines de formage des métaux et de machines-outils,Fabrication machines de formage des métaux & machines-outils,Fab. mach. formage métaux & mach.-outil
28.41,Fabrication de machines de formage des métaux,Fabrication de machines de formage des métaux,Fab. de machines de formage des métaux
28.41Z,Fabrication de machines-outils pour le travail des métaux,Fabrication de machines-outils pour le travail des métaux,Fab. de machines de formage des métaux
28.49,Fabrication d'autres machines-outils ,Fabrication d'autres machines-outils,Fabrication d'autres machines-outils
28.49Z,Fabrication d'autres machines-outils ,Fabrication d'autres machines-outils,Fabrication d'autres machines-outils
28.9,Fabrication d'autres machines d'usage spécifique,Fabrication d'autres machines d'usage spécifique,Fabric. autre machine d'usage spécifique
28.91,Fabrication de machines pour la métallurgie,Fabrication de machines pour la métallurgie,Fabric. de machines pour la métallurgie
28.91Z,Fabrication de machines pour la métallurgie,Fabrication de machines pour la métallurgie,Fabric. de machines pour la métallurgie
28.92,Fabrication de machines pour l'extraction ou la construction,Fabrication de machines pour l'extraction ou la construction,Fab. machine pour extraction ou constr.
28.92Z,Fabrication de machines pour l'extraction ou la construction,Fabrication de machines pour l'extraction ou la construction,Fab. machine pour extraction ou constr.
28.93,Fabrication de machines pour l'industrie agro-alimentaire,Fabrication de machines pour l'industrie agro-alimentaire,Fab. machine pour l'indus. agro-aliment.
28.93Z,Fabrication de machines pour l'industrie agro-alimentaire,Fabrication de machines pour l'industrie agro-alimentaire,Fab. machine pour l'indus. agro-aliment.
28.94,Fabrication de machines pour les industries textiles,Fabrication de machines pour les industries textiles,Fab. machine pour industries textiles
28.94Z,Fabrication de machines pour les industries textiles,Fabrication de machines pour les industries textiles,Fab. machine pour industries textiles
28.95,Fabrication de machines pour les industries du papier et du carton,Fabrication de machines pour les industries du papier et carton,Fab. machine pr indus. papier & carton
28.95Z,Fabrication de machines pour les industries du papier et du carton,Fabrication de machines pour les industries du papier et carton,Fab. machine pr indus. papier & carton
28.96,Fabrication de machines pour le travail du caoutchouc ou des plastiques,Fabric. machines pour le travail du caoutchouc ou des plastiques,"Fab. machine pr trav. du caoutch, plast."
28.96Z,Fabrication de machines pour le travail du caoutchouc ou des plastiques,Fabric. machines pour le travail du caoutchouc ou des plastiques,"Fab. machine pr trav. du caoutch, plast."
28.99,Fabrication d'autres machines d'usage spécifique n.c.a.,Fabrication d'autres machines d'usage spécifique n.c.a.,Fab. autre machine usage spécifi. n.c.a.
28.99A,Fabrication de machines d'imprimerie,Fabrication de machines d'imprimerie,Fabrication de machines d'imprimerie
28.99B,Fabrication d'autres machines spécialisées,Fabrication d'autres machines spécialisées,Fabric. d'autres machines spécialisées
29,Industrie automobile,Industrie automobile,Industrie automobile
29.1,Construction de véhicules automobiles,Construction de véhicules automobiles,Construction de véhicules automobiles
29.10,Construction de véhicules automobiles,Construction de véhicules automobiles,Construction de véhicules automobiles
29.10Z,Construction de véhicules automobiles,Construction de véhicules automobiles,Construction de véhicules automobiles
29.2,Fabrication de carrosseries et remorques,Fabrication de carrosseries et remorques,Fabrication de carrosseries et remorques
29.20,Fabrication de carrosseries et remorques,Fabrication de carrosseries et remorques,Fabrication de carrosseries et remorques
29.20Z,Fabrication de carrosseries et remorques,Fabrication de carrosseries et remorques,Fabrication de carrosseries et remorques
29.3,Fabrication d'équipements automobiles,Fabrication d'équipements automobiles,Fabrication d'équipements automobiles
29.31,Fabrication d'équipements électriques et électroniques automobiles,Fabrication équipements électriques et électroniques automobiles,Fab. équipt électriq. & électron. auto.
29.31Z,Fabrication d'équipements électriques et électroniques automobiles,Fabrication équipements électriques et électroniques automobiles,Fab. équipt électriq. & électron. auto.
29.32,Fabrication d'autres équipements automobiles,Fabrication d'autres équipements automobiles,Fabric. d'autres équipements automobiles
29.32Z,Fabrication d'autres équipements automobiles,Fabrication d'autres équipements automobiles,Fabric. d'autres équipements automobiles
30,Fabrication d'autres matériels de transport,Fabrication d'autres matériels de transport,Fabric. d'autres matériels de transport
30.1,Construction navale,Construction navale,Construction navale
30.11,Construction de navires et de structures flottantes,Construction de navires et de structures flottantes,Construct. navires & structure flottante
30.11Z,Construction de navires et de structures flottantes,Construction de navires et de structures flottantes,Construct. navires & structure flottante
30.12,Construction de bateaux de plaisance,Construction de bateaux de plaisance,Construction de bateaux de plaisance
30.12Z,Construction de bateaux de plaisance,Construction de bateaux de plaisance,Construction de bateaux de plaisance
30.2,Construction de locomotives et d'autre matériel ferroviaire roulant,Construction locomotives et autre matériel ferroviaire roulant,Const. loco. & autre mat. ferro. roulant
30.20,Construction de locomotives et d'autre matériel ferroviaire roulant ,Construction locomotives & autre matériel ferroviaire roulant,Const. loco. & autre mat. ferro. roulant
30.20Z,Construction de locomotives et d'autre matériel ferroviaire roulant ,Construction locomotives & autre matériel ferroviaire roulant,Const. loco. & autre mat. ferro. roulant
30.3,Construction aéronautique et spatiale ,Construction aéronautique et spatiale,Construction aéronautique et spatiale
30.30,Construction aéronautique et spatiale ,Construction aéronautique et spatiale,Construction aéronautique et spatiale
30.30Z,Construction aéronautique et spatiale ,Construction aéronautique et spatiale,Construction aéronautique et spatiale
30.4,Construction de véhicules militaires de combat,Construction de véhicules militaires de combat,Constr. véhicules militaires de combat
30.40,Construction de véhicules militaires de combat ,Construction de véhicules militaires de combat,Constr. véhicules militaires de combat
30.40Z,Construction de véhicules militaires de combat ,Construction de véhicules militaires de combat,Constr. véhicules militaires de combat
30.9,Fabrication de matériels de transport n.c.a.,Fabrication de matériels de transport n.c.a.,Fabric. de matériels de transport n.c.a.
30.91,Fabrication de motocycles,Fabrication de motocycles,Fabrication de motocycles
30.91Z,Fabrication de motocycles,Fabrication de motocycles,Fabrication de motocycles
30.92,Fabrication de bicyclettes et de véhicules pour invalides,Fabrication de bicyclettes et de véhicules pour invalides,Fab. bicyclette & véhic. pour invalides
30.92Z,Fabrication de bicyclettes et de véhicules pour invalides,Fabrication de bicyclettes et de véhicules pour invalides,Fab. bicyclette & véhic. pour invalides
30.99,Fabrication d’autres équipements de transport n.c.a.,Fabrication d’autres équipements de transport n.c.a.,Fab. aut. équipement de transport n.c.a.
30.99Z,Fabrication d’autres équipements de transport n.c.a.,Fabrication d’autres équipements de transport n.c.a.,Fab. aut. équipement de transport n.c.a.
31,Fabrication de meubles,Fabrication de meubles,Fabrication de meubles
31.0,Fabrication de meubles,Fabrication de meubles,Fabrication de meubles
31.01,Fabrication de meubles de bureau et de magasin,Fabrication de meubles de bureau et de magasin,Fab. de meubles de bureau et de magasin
31.01Z,Fabrication de meubles de bureau et de magasin,Fabrication de meubles de bureau et de magasin,Fab. de meubles de bureau et de magasin
31.02,Fabrication de meubles de cuisine ,Fabrication de meubles de cuisine,Fabrication de meubles de cuisine
31.02Z,Fabrication de meubles de cuisine ,Fabrication de meubles de cuisine,Fabrication de meubles de cuisine
31.03,Fabrication de matelas,Fabrication de matelas,Fabrication de matelas
31.03Z,Fabrication de matelas,Fabrication de matelas,Fabrication de matelas
31.09,Fabrication d'autres meubles,Fabrication d'autres meubles,Fabrication d'autres meubles
31.09A,Fabrication de sièges d'ameublement d'intérieur,Fabrication de sièges d'ameublement d'intérieur,Fabric. sièges d'ameublement d'intérieur
31.09B,Fabrication d’autres meubles et industries connexes de l’ameublement,Fabrication autres meubles & industries connexes de l'ameublement,Fab. aut. meub. & ind. connexe ameublmnt
32,Autres industries manufacturières,Autres industries manufacturières,Autres industries manufacturières
32.1,"Fabrication d’articles de joaillerie, bijouterie et articles similaires","Fabrication articles joaillerie, bijouterie & articles similaires","Fab. artic. joaillerie, bijout. & simil."
32.11,Frappe de monnaie,Frappe de monnaie,Frappe de monnaie
32.11Z,Frappe de monnaie,Frappe de monnaie,Frappe de monnaie
32.12,Fabrication d’articles de joaillerie et bijouterie,Fabrication d’articles de joaillerie et bijouterie,Fab. article de joaillerie et bijouterie
32.12Z,Fabrication d’articles de joaillerie et bijouterie,Fabrication d’articles de joaillerie et bijouterie,Fab. article de joaillerie et bijouterie
32.13,Fabrication d’articles de bijouterie fantaisie et articles similaires,Fabrication articles bijouterie fantaisie & articles similaires,Fab. art. bijout. fantaisie & similaire
32.13Z,Fabrication d’articles de bijouterie fantaisie et articles similaires,Fabrication articles bijouterie fantaisie & articles similaires,Fab. art. bijout. fantaisie & similaire
32.2,Fabrication d'instruments de musique,Fabrication d'instruments de musique,Fabrication d'instruments de musique
32.20,Fabrication d'instruments de musique,Fabrication d'instruments de musique,Fabrication d'instruments de musique
32.20Z,Fabrication d'instruments de musique,Fabrication d'instruments de musique,Fabrication d'instruments de musique
32.3,Fabrication d'articles de sport,Fabrication d'articles de sport,Fabrication d'articles de sport
